"ID_UC0","NOME_UC1","ID_WCMC2","CATEGORI3","GRUPO4","ESFERA5","ANO_CRIA6","GID7","QUALIDAD8","ATO_LEGA9","DT_ULTIM10","CODIGO_U11","NOME_ORG12","decimalLongitude","decimalLatitude"
"951","ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO CEARÁ - RIO MARANGUAPINHO","352189","Área de Proteção Ambiental","US","estadual","1999","15525","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 25.413 de 31/03/1999","01/11/2018","0000.23.0951","Secretaria do Meio Ambiente do Ceará",-38.6266112237003,-3.75134923535698
"1512","AREA DE PROTEçãO AMBIENTAL DO RIO GUANDU",NA,"Área de Proteção Ambiental","US","estadual","2007","3289","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 40.670 de 28/02/2007","01/08/2012","0000.33.1512","Instituto Estadual do Ambiente do Rio de Janeiro",-43.6431380372331,-22.6102498468074
"2011","PARQUE NATURAL MUNICIPAL DO ALTO RIO DO TANQUE",NA,"Parque","PI","municipal","2008","15832","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 4227/2008 de 17/10/2008","11/02/2019","3170.31.2011","Prefeitura Municipal de Itabira - MG",-43.4586507248227,-19.5220303202539
"2088","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 1",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","9655","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 14 de 19/03/2009","26/08/2011","0000.00.2088","Instituto Chico Mendes de Conservação da Biodiversidade",-49.5750752607112,-27.8836381458461
"219","REFUGIO DE VIDA SILVESTRE VEREDAS DO OESTE BAIANO","351743","Refúgio de Vida Silvestre","PI","federal","2002","335","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 16/12/2002","30/11/2007","0000.00.0219","Instituto Chico Mendes de Conservação da Biodiversidade",-45.2647781415849,-14.0530423363719
"3038","REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS",NA,"Refúgio de Vida Silvestre","PI","estadual","2013","9715","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 46316 de 24/09/2013","25/06/2014","0000.31.3038","Instituto Estadual de Florestas de Minas Gerais",-43.802846739226,-19.655387510536
"2293","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DA LUZ",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","5940","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 197 de 15/02/2011","11/10/2011","0000.33.2293","Instituto Estadual do Ambiente do Rio de Janeiro",-42.2241985689158,-22.4395932768949
"728","RESERVA BIOLÓGICA ESTADUAL DA PRAIA DO SUL","19427","Reserva Biológica","PI","estadual","1981","9855","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 4972 de 03/12/1981","07/07/2014","0000.33.0728","Instituto Estadual do Ambiente do Rio de Janeiro",-44.2861966307627,-23.1685790125942
"19","ÁREA DE PROTEÇÃO AMBIENTAL DELTA DO PARNAIBA","115666","Área de Proteção Ambiental","US","federal","1996","34","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 29/08/1996","27/04/2011","0000.00.0019","Instituto Chico Mendes de Conservação da Biodiversidade",-41.8747190478212,-2.83282264752069
"329","ÁREA DE PROTEÇÃO AMBIENTAL LAGOA DE ITAPARICA",NA,"Área de Proteção Ambiental","US","estadual","1997","2009","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 6.546 de 19/07/1997","18/05/2017","0000.29.0329","Secretaria do Meio Ambiente da Bahia",-42.7750570740706,-11.0667033959475
"2124","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2008","9224","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 71 de 10/09/2008","26/08/2011","0000.00.2124","Instituto Chico Mendes de Conservação da Biodiversidade",-39.1947314615056,-16.5258946640075
"3853","PARQUE NATURAL MUNICIPAL DO CUIÁ - PARQUE CUIÁ",NA,"Parque","PI","municipal","2012","16050","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº Decreto n° 7.517 de 21/04/2012","22/03/2019","0750.25.3853","Secretaria de Meio Ambiente de João Pessoa - PB",-34.8603383908757,-7.19156959101001
"62","ESTAÇÃO ECOLÓGICA DE TAIAMÃ","2220","Estação Ecológica","PI","federal","1981","7070","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 86061 de 04/06/1981","31/05/2011","0000.00.0062","Instituto Chico Mendes de Conservação da Biodiversidade",-57.5103050061098,-16.8590093199544
"1826","ARIE DE SãO CONRADO",NA,"Área de Relevante Interesse Ecológico","US","municipal","2003","3327","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 3693 de 05/12/2003","17/11/2010","0455.33.1826","Secretaria Municipal de Conservação e Meio Ambiente do Rio de Janeiro - RJ",-43.2554614260715,-22.986943873187
"182","PARQUE NACIONAL DO MONTE PASCOAL","68","Parque","PI","federal","1961","5317","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 242 de 29/11/1961","28/09/2007","0000.00.0182","Instituto Chico Mendes de Conservação da Biodiversidade",-39.2691333194061,-16.8745993218799
"2195","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RINCÃO DAS FLORES",NA,"Reserva Particular do Patrimônio Natural","US","federal","2010","10081","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 52 de 13/07/2010","26/08/2011","0000.00.2195","Instituto Chico Mendes de Conservação da Biodiversidade",-51.0983279303974,-30.1725902533259
"1612","FLORESTA NACIONAL DO IQUIRI",NA,"Floresta","US","federal","2008","2303","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº SN de 09/05/2008","21/05/2008","0000.00.1612","Instituto Chico Mendes de Conservação da Biodiversidade",-66.2356828961397,-8.54086238484741
"1739","PARQUE ESTADUAL DOS PIRINEUS",NA,"Parque","PI","estadual","1987","3052","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 10.321 de 01/12/1987","05/08/2009","0000.52.1739","Secretaria Estadual do Meio Ambiente e dos Recursos Hídricos de Goiás",-48.8481933038884,-15.8060694134155
"2725","RESERVA PARTICULAR DO PATRIMôNIO NATURAL CHALé CLUB DO ALAMBARY",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2012","7165","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 321 de 19/04/2012","07/08/2012","0000.33.2725","Instituto Estadual do Ambiente do Rio de Janeiro",-44.5677136411028,-22.3982140207804
"525","PARQUE ESTADUAL DO PENHASCO VERDE","33585","Parque","PI","estadual","1991","2173","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 457 de 05/06/1991","17/03/2016","0000.41.0525","Instituto Ambiental do Paraná",-50.806747721654,-23.6965729851205
"658","ÁREA DE PROTEÇÃO AMBIENTAL DO PEQUENO",NA,"Área de Proteção Ambiental","US","estadual","1996","2158","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Decreto nº 1.752 de 06/05/1996","18/03/2016","0000.41.0658","Instituto Ambiental do Paraná",-49.0295799063443,-25.5721847603744
"3230","RESERVA BIOLÓGICA DO PARQUE EQUITATIVA",NA,"Reserva Biológica","PI","municipal","2009","12136","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 5738 de 09/12/2009","01/02/2016","0170.33.3230","Secretaria Municipal de Meio Ambiente, Agricultura e Abastecimento de Duque de Caxias - RJ",-43.2688747522656,-22.6245703043824
"3679","RPPN PAPAGAIO DE PEITO ROXO",NA,"Reserva Particular do Patrimônio Natural","US","federal","2017","14525","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 637 de 03/08/2017","09/05/2018","0000.00.3679","Instituto Chico Mendes de Conservação da Biodiversidade",-49.0728224097195,-25.0940637807137
"298","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO NASCENTE DO RIO DE CONTAS","351847","Área de Relevante Interesse Ecológico","US","estadual","2001","2003","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 7.968 de 06/06/2001","19/07/2012","0000.29.0298","Secretaria do Meio Ambiente da Bahia",-41.8017658531522,-13.2463657066271
"1017","ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO DESIDÉRIO",NA,"Área de Proteção Ambiental","US","estadual","2006","2032","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 10.020 de 06/06/2006","23/07/2012","0000.29.1017","Secretaria do Meio Ambiente da Bahia",-44.9174529607645,-12.4205708657425
"2874","PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS",NA,"Parque","PI","federal","2013","7967","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 12829 de 21/06/2013","11/07/2013","0000.00.2874","Instituto Chico Mendes de Conservação da Biodiversidade",-48.3520047926377,-25.7416806162877
"3387","RPPN BOTUJURU-SERRA DO ITAPETY",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2014","12729","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Resolução nº 78 de 01/10/2014","24/06/2016","0000.35.3387","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.1693293458151,-23.4756111659612
"2440","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLORESTA DO PENGÁ",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2007","9843","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 196 de 21/12/2007","17/11/2017","0000.31.2440","Instituto Estadual de Florestas de Minas Gerais",-44.6719582466476,-22.0091867574251
"1497","ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PALMAS",NA,"Área de Proteção Ambiental","US","estadual","1999","1719","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 1.098 de 25/10/1999","27/07/2007","0000.17.1497","Instituto Natureza do Tocantins",-48.4783832089491,-10.1852536243308
"3811","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA III",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2018","15554","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 17/2018 de 21/06/2018","06/11/2018","0000.27.3811","Instituto do Meio Ambiente de Alagoas",-36.4483204526742,-10.1638472660538
"409","PARQUE ESTADUAL RIO CORRENTE","352047","Parque","PI","estadual","1998","3033","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 40168 de 18/12/1998","22/10/2012","0000.31.0409","Instituto Estadual de Florestas de Minas Gerais",-42.3108656293645,-18.9987769525165
"2691","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOSÉ ABDON MALTA MARQUES",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2009","6962","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 003/2009 de 12/03/2009","12/04/2013","0000.27.2691","Instituto do Meio Ambiente de Alagoas",-37.4234158035184,-9.17441765744345
"3856","ÁREA DE PROTEÇÃO AMBIENTAL PALMELO",NA,"Área de Proteção Ambiental","US","municipal","2018","15977","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 045/2018 de 08/06/2018","07/03/2019","1580.52.3856","Secretaria de Saúde e Meio Ambiente de Palmelo - GO",-48.3999226680548,-17.3066569485496
"84","FLORESTA NACIONAL DE ANAUÁ","351714","Floresta","US","federal","2005","1849","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 18/02/2005","25/09/2007","0000.00.0084","Instituto Chico Mendes de Conservação da Biodiversidade",-60.8834880915469,0.73459548228082
"35","ÁREA DE RELEVANTE INTERESSE ECOLÓGICA FLORESTA DA CICUTA","115907","Área de Relevante Interesse Ecológico","US","federal","1985","1867","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 90792 de 09/01/1985","27/09/2007","0000.00.0035","Instituto Chico Mendes de Conservação da Biodiversidade",-44.0907745623413,-22.550453012287
"2183","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL DO TOMBADOR",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","10832","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 26 de 11/05/2009","10/05/2018","0000.00.2183","Instituto Chico Mendes de Conservação da Biodiversidade",-47.81794332926,-13.6560665758686
"2263","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRINHA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2008","5707","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 270 de 14/11/2008","06/10/2011","0000.33.2263","Instituto Estadual do Ambiente do Rio de Janeiro",-42.4951351921135,-22.5910130587723
"3422","RPPN SANTA RITA DE CASSIA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2015","12725","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Resolução nº 78 de 04/11/2015","23/06/2016","0000.35.3422","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-44.8185217684301,-22.4557485900064
"3318","REFúGIO DA VIDA SILVESTRE TATU-BOLA",NA,"Refúgio de Vida Silvestre","PI","estadual","2015","13488","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 41.546/2015 de 17/03/2015","05/07/2017","0000.26.3318","Agência Estadual do Meio Ambiente de Pernambuco",-40.2447455352016,-8.71031937441744
"124","FLORESTA NACIONAL DE TAPIRAPÉ-AQUIRI","31770","Floresta","US","federal","1989","184","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 97720 de 05/05/1989","25/09/2007","0000.00.0124","Instituto Chico Mendes de Conservação da Biodiversidade",-50.7745782965413,-5.79767888042125
"2892","RESERVA PARTICULAR DO PATRIMôNIO NATURAL TERRA DO SOL E DA LUA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2012","8047","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 363 de 16/08/2012","13/08/2013","0000.33.2892","Instituto Estadual do Ambiente do Rio de Janeiro",-42.4842532310445,-22.3725372538714
"2067","PARQUE NATURAL MUNICíPAL DE DOMINGOS MARTINS",NA,"Parque","PI","municipal","2010","5375","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Decreto nº 1.774 de 03/11/2010","31/08/2011","0190.32.2067","Prefeitura Municipal de Domingos Martins - ES",-40.6536168663583,-20.3591615474191
"3110","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2013","10870","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 248 de 14/11/2013","01/08/2014","0000.00.3110","Instituto Chico Mendes de Conservação da Biodiversidade",-47.510604767926,-13.8708325800545
"2356","RESERVA PARTICULAR DO PATRIMôNIO NATURAL RANCHO TUCANO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","6410","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Resolução nº 18 de 22/07/2011","23/09/2016","0000.50.2356","Instituto de Meio Ambiente do Mato Grosso do Sul",-56.3863392468268,-21.09808325534
"2832","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO ARICÁ-AÇU",NA,"Área de Proteção Ambiental","US","municipal","1999","7884","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 3874 de 05/07/1999","25/03/2013","0340.51.2832","Secretaria Municipal de Meio Ambiente e Assuntos Fundiários - Cuiabá - MT",-55.7778259862787,-15.6125436288537
"2242","REFúGIO DE VIDA SILVESTRE MATA DE JAGUARIBE",NA,"Refúgio de Vida Silvestre","PI","estadual","1987","12050","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Lei ordinária nº 9.989 de 13/01/1987","01/02/2016","0000.26.2242","Agência Estadual do Meio Ambiente de Pernambuco",-34.8482080047109,-7.73510313451208
"68","ESTAÇÃO ECOLÓGICA RIO ACRE","2222","Estação Ecológica","PI","federal","1981","1825","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 86061 de 04/06/1981","05/02/2016","0000.00.0068","Instituto Chico Mendes de Conservação da Biodiversidade",-70.2837362768405,-10.9405286844678
